,id_,time,hasDroplet,hasMCP,phenotype,hasBoth,droplet_error,mcp_error,droplet_mean,mcp_mean,mcp_mean_z,mcp_error_z,droplet_mean_z,droplet_error_z,rel_time
80,2,1350.244,True,True,1,True,149.02013286801215,32.42281034839749,623.5,654.3484616238845,-1.011485478062177,0.25068296823750497,-0.9479058936383513,0.834820435787565,0.7541535179093057
81,2,1400.261,True,True,1,True,75.51765797922144,64.94788478918365,842.75,731.1368364775007,-0.4177819240644252,0.5021566102614163,0.2803468063410404,0.42305481098790876,0.7820895772476696
82,2,1430.246,True,True,1,True,185.68162716506623,91.88839663472565,765.5,660.937563096472,-0.9605406186432285,0.7104521714021219,-0.15241269684440095,1.0402005012636688,0.7988371378622775
83,2,1470.244,True,True,1,True,116.44455046644877,118.5745813263734,602.0,631.2866064698281,-1.189792486028499,0.9167813550093403,-1.0683502861106748,0.6523299133788016,0.8211772722449048
84,2,1510.2489999999998,True,True,1,True,32.30067078766838,63.62447394820731,574.0,621.4029542609469,-1.2662097751569221,0.4919244140313928,-1.225208099563003,0.18095044974275556,0.8435213163465352
85,2,1550.245,True,True,1,True,67.56416703154615,64.50865831844402,734.75,721.5066112483343,-0.49223979552288927,0.4987606493860218,-0.3246761884036543,0.3784988395820076,0.8658603336665903
86,2,1590.251,True,True,1,True,63.95050169206389,79.37619979374917,457.5,571.7312662368255,-1.650255638469,0.6137118022125355,-1.8778486448200118,0.35825485230702,0.8882049362995069
87,2,1630.3629999999998,True,True,1,True,57.66787089301402,112.41498262447459,552.25,696.9241942159886,-0.6823033095089677,0.869157275876416,-1.3470530082268652,0.3230591476689051,0.9106087432487531
88,2,1670.254,True,True,1,True,72.60107896351587,63.780409930621424,643.25,753.1849837126974,-0.24731258677794146,0.49313006198437886,-0.8372651145067984,0.4067159464463188,0.9328891147837647
89,2,1710.2559999999999,True,True,1,True,156.83749551685656,90.60454614585119,834.0,714.6640827960318,-0.5451440726117978,0.7005258433674477,0.2313287396371878,0.8786138076469091,0.9552314832915366
90,2,1750.248,True,True,1,True,129.5698010083111,133.88621931913227,906.5,892.0629685964653,0.8264482963599077,1.0351661223801507,0.6374784351833949,0.7258584169863198,0.9775682664864473
91,2,1790.4099999999999,True,True,1,True,36.76955262170047,51.60958153690605,913.0,734.9382411732242,-0.3883906590150314,0.3990290462222868,0.6738918561633996,0.20598541520929498,1.0
92,3,0.136,True,True,1,True,221.60776159692603,93.91034148833324,368.0,749.8904329764036,-2.1113486902786285,0.4059230128286258,-2.3905045892431795,1.1957438216297347,7.770327405030602e-05
93,3,40.131,True,True,1,True,47.138094997570704,59.93391797179154,709.0,923.2344871013986,-1.3620772086592385,0.2590615279229471,-0.5505480812334189,0.2543461720409459,0.022928750668476695
94,3,80.151,True,True,1,True,109.20012210005383,99.22391770580177,769.0,1059.5782021880175,-0.7727379438767354,0.4288906949060817,-0.2268020680938716,0.5892184027374033,0.04579408175298586
95,3,120.147,True,True,1,True,142.38767502842373,75.07543477300734,837.25,1091.5100016320955,-0.6347142498942162,0.3245100186997414,0.14145902185236348,0.768290701844361,0.06864570049501556
96,3,160.165,True,True,1,True,156.40838639067067,63.3952541264035,645.75,945.2826343365954,-1.266775134242737,0.2740229898665957,-0.8918303367513584,0.8439431919261576,0.0915098888843181
97,3,200.161,True,True,1,True,122.82643580814894,109.31137335178886,629.5,1101.9005078004066,-0.5898017780427618,0.47249324519712627,-0.9795115486433191,0.6627428150171458,0.11436150762634781
98,3,240.16,True,True,1,True,80.0390529679106,192.24314329948183,679.25,1075.5441019100565,-0.7037260968854758,0.8309619013946994,-0.7110721460817778,0.4318720715637685,0.13721484041118745
99,3,280.488,True,True,1,True,141.5285601330464,212.05080082039223,764.5,1116.599272623871,-0.5262670617650943,0.9165795649079815,-0.25108301907933767,0.7636551181409075,0.1602561465575164
100,3,320.134,True,True,1,True,86.55826554023211,145.86830752076912,576.5,902.2000477850615,-1.452997578504866,0.6305088654416094,-1.2654871935832526,0.46704822288207354,0.18290779363838724
101,3,360.132,True,True,1,True,72.00231477760512,271.2034982566077,465.5,915.6316777099515,-1.3949399929407904,1.172264303986816,-1.8644173178914152,0.38850770576780613,0.20576055507562357
102,3,400.141,True,True,1,True,68.94140023720628,300.87991203861037,589.25,1171.5929272220055,-0.2885595887951994,1.3005392000357887,-1.1966911657910988,0.37199172445088957,0.2286196013364963
103,3,440.139,True,True,1,True,58.431583925134184,123.41867892891348,427.75,901.6931938256317,-1.455188430790303,0.533471406835181,-2.0681075178250468,0.3152832056198509,0.25147236277373264
104,3,480.129,True,True,1,True,39.4324316605845,112.79825811164218,548.75,1049.6945499791361,-0.8154595634427536,0.48756513977948934,-1.415219724660293,0.2127682089751982,0.2743205534301425
105,3,520.14,True,True,1,True,52.230259428802384,152.88152779486234,574.0,1015.9887616770538,-0.9611512404243014,0.6608231786277072,-1.2789766107974003,0.281822304255317,0.29718074238622183
106,3,560.164,True,True,1,True,124.86926496673765,124.13266352035119,966.5,1217.970064509833,-0.08809660467773137,0.5365575714883637,0.838861891823805,0.6737654449441177,0.32004835886114424
107,3,600.15,True,True,1,True,141.91311896133257,161.6453616797002,927.0,1348.2315320832943,0.47495243267953013,0.6987044364112808,0.6257290998402697,0.7657301079321619,0.3428942641271408
108,3,640.14,True,True,1,True,106.088013774727,167.9135592513668,917.0,1597.8571071024755,1.5539471832571605,0.7257984241763246,0.5717714309836784,0.5724261916910207,0.36574245478355066
109,3,680.14,True,True,1,True,87.92563145446648,153.01953773316586,929.75,1580.370645502147,1.47836277940959,0.6614197200635982,0.6405674587758322,0.47442621060267837,0.3885963589159936
110,3,720.139,True,True,1,True,79.68427281046952,193.87103213960523,697.25,981.7761194155416,-1.1090337696912864,0.8379983739712056,-0.6139483421399136,0.429957760538559,0.41144969170083323
111,3,760.139,True,True,1,True,68.77196618778129,128.0389080539714,675.25,1175.647758897444,-0.2710327705117051,0.5534421288736592,-0.7326552136244142,0.37107749781769905,0.4343035958332762
112,3,800.147,True,True,1,True,60.207972893961475,123.39057493699066,664.5,955.6731405049064,-1.2218626623912825,0.5333499286583048,-0.7906597076452498,0.32486818639389936,0.45716207074654563
113,3,840.147,True,True,1,True,115.11262600890775,101.97216430582073,629.25,1025.3655599265053,-0.9206204731437205,0.4407698609510089,-0.9808604903647339,0.6211208955401274,0.4800159748789886
114,3,880.168,True,True,1,True,93.09985678470905,166.68509796187175,862.75,1169.0586574248564,-0.29951385022238386,0.7204884583102424,0.27905107743667107,0.5023451242985398,0.502881877311101
115,3,910.269,True,True,1,True,108.1387996974259,60.895643360199145,879.0,1197.189052173211,-0.17792154838064025,0.2632185404626651,0.36673228932863183,0.5834917544622953,0.5200800115183677
116,3,950.2529999999999,True,True,1,True,62.0376229933632,122.35633748909012,885.0,1328.7176546452465,0.3906046196902125,0.5288794861683888,0.39910689064258653,0.3347405518125941,0.5429247740891576
117,3,990.25,True,True,1,True,55.09385930694394,155.80243320716022,1108.0,1419.6979403628973,0.78386260492612,0.673448654228759,1.6023629061445708,0.29727362165157073,0.5657769641787906
118,3,1030.2559999999999,True,True,1,True,31.123410267299864,124.30914117272215,1014.0,1488.6300788453516,1.0818185157455276,0.5373203878003057,1.0951608188926132,0.16793466648907973,0.5886342963968534
119,3,1070.2659999999998,True,True,1,True,51.29246208427381,193.9308738204887,938.75,1591.7748595893179,1.527656955831919,0.8382570368086735,0.6891293607467643,0.2767621683982507,0.6114939140053294
120,3,1110.2559999999999,True,True,1,True,75.55130707009641,193.8992991464554,717.0,1307.1763613694795,0.29749339755914767,0.838120556772401,-0.5073819461481459,0.4076572408570901,0.6343421046617392
121,3,1150.252,True,True,1,True,89.49255090043343,198.18097838551694,710.25,1240.7784926841746,0.01049174816692568,0.8566279129287149,-0.543803372626345,0.4828809426617221,0.657193723403769
122,3,1190.245,True,True,1,True,95.30433708214262,52.67055701496717,726.25,1091.2565746523806,-0.6358096760369348,0.2276659934575311,-0.45747110245579903,0.5142399860875199,0.6800436281029888
123,3,1230.259,True,True,1,True,218.70375701695966,159.7297801782912,858.0,1252.1827067713452,0.05978592458925371,0.690424425902882,0.25342118472979025,1.1800744898813498,0.7029055311018781
